"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"1","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Nic B.","Verified Purchase","Reviewed in Australia on 20 February 2024","4.5 out of 5 stars","        I read good things about these in audiophile forums and wasn't disappointed.They have surprisingly good clarity, resolution and instrument separation for the price.Their sound is on the bright side of things, but not fatiguing. It's a shade brighter than neutral. There can be the occasional sharp spike in the high-mids, but not bothersome.But it depends on the person's taste. If you like a warm/dark sounding IEM then these are probably not for you.The bass is tight and lean, it's not woofy or artificial. If you're a bass head then it's probably not going to be enough for you, but if you like ""accurate"" bass then you will like these. The rumble is there, but it takes more of a supportive role than a primary role.The soundstage is accurate. Not overly wide, not overly narrow. You get the punch in the middle while getting a good amount of width. The imaging is good, I can easily pick out where each instrument is coming from.The comfort okay, not bad, not great. I can't wear them for more than 1.5 hrs before I start to wanna take them off. But I've got stiff cartilage in my ears which makes them sensitive to pressure over time, so most ppl should be fine.They are more comfy than my previous Bluetooth IEMs though.I don't love the look of the cable but it's not a deal breaker. Seems to sound good.Build quality is great with the all metal shells. I have no fear of them breaking in my pocket.I'm surprised they are this cheap, they're really good. Don't get me wrong, they're not gonna wow you as much as some great headphones, but their Amazon rating should be higher than 4.4. I bought some Bluetooth earphones for around the same price a few years ago and these are twice as good. These are underrated.Easy to drive too. I have them playing through my phone.  "
"2","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","kriss vanags","Verified Purchase","Reviewed in Australia on 8 January 2024","5.0 out of 5 stars","        Great sound from the headphones, sounds perfect with very pleasant frequency curve.  "
"3","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Floyd","Verified Purchase","Reviewed in Australia on 11 October 2023","5.0 out of 5 stars","        Nearly as good as my X2HR, for much less money.  "
"4","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Sung Kim","Verified Purchase","Reviewed in Australia on 16 July 2023","5.0 out of 5 stars","        It is way better than I expected. I’m fully satisfied with its quality, sound and fast delivery as well.  "
"5","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","NCEE","Verified Purchase","Reviewed in Germany on 19 December 2023","5.0 out of 5 stars","        I couldn't find anything I didn't like about this budget iem. I did however change the cable and the tips because I had some laying around. Having a good ear seal is essential if you want get the experience everyone is having with these beauties. Stock, they were impressive but now they are awesome, well for the price that's for sure. You won't need any special audio equipment to make these sound good.I did try a few simple mods to see what could be done with these puppies and I was yet again impressed by one mod that I use on my letshuoer s12s. Instead of describing what I did, just search for ""letshuoer s12 micropore tape"" on YouTube. This gave me more bass and a wider sound stage. Well, to my ears it did, but it might be different for yours but the mod is worth a try :)You can't go wrong with these. Enjoy them!  "
"6","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Mendias","Verified Purchase","Reviewed in Mexico on 19 January 2024","5.0 out of 5 stars","      Sonido balanceado y cristalino, una muy buena escena sonora, y excelente detalle. Llegó sin inconvenientes.    "
"7","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","AMADOR","Verified Purchase","Reviewed in Spain on 14 October 2023","5.0 out of 5 stars","      Iems altamente recomendables...muy contento con la compra    "
"8","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Nockster","Verified Purchase","Reviewed in the United Kingdom on 22 January 2024","5.0 out of 5 stars","        This is my second budget IEM after the Salnotes 7hz Zero. With these you get a substantial improvement in build quality for that single step up the price ladder, with a nice metal shell that I find very comfortable to wear for prolonged periods (I find I enjoy putting them in when they're cold!) and decent quality braided cable. A lot has been written about how these sound, I'd just reiterate that they're on the brighter side than I'm used to, but not at all tiring, there is a richness and clarity with technical detail and a tight and precise bass response that I enjoy. This IEM journey has been a cautious one for me, I'm not ready to spend the sort of money I would on some decent open back headphones. But the Simgot EW200s represent excellent value for money in my opinion.  "
"9","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Wes Lee","Verified Purchase","Reviewed in Canada on 13 February 2024","5.0 out of 5 stars","        I watched a lot of reviews and many people have been hyping these IEMs up with positive reviews. I'm just a casual listener but after trying this one, I can definitely say these are really good. The IEMs itself feel premium with its metal coating. It feels heavy in hand and the sound places the vocals in front of the instruments. The bass is decent, not too bass heavy but it's there. It just sounds great with general music listening (pop) and content watching. Gaming wise I feel like it's better if you get another IEM as the soundstage is not too wide in my opinion, so intricate sounds like footsteps is harder to pinpoint the exact direction. For the price, I thought it's a really good purchase for a daily earphone.  "
"10","SoundPEATS Air3 Wireless Earbuds Mini Bluetooth V5.2 Earphones with Qualcomm QCC3040 and aptX-Adaptive, 4-Mic and CVC 8.0 Noise Cancellation, TrueWireless Mirroring Tech, in-Ear Detection, Game Mode  ","Joseph Smart","Verified Purchase","Reviewed in the United Kingdom on 13 January 2024","5.0 out of 5 stars","        I purchased these for sim racing whilst using a VR headset when over ears are too heavy.I was recommended these by a post online and am not disappointed. The packaging is top class and the build quality of the earphones is excellent.I've found the sound quality brilliant but I'm certainly not an audiophile so wouldn't want to comment on that front.  "
