"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","L","Verified Purchase","Reviewed in Australia on 23 November 2023","5.0 out of 5 stars","        This product is incredible. The packaging is just like the real thing and the sound quality is fantastic. It shipped within 3 days and connected to my phone within a minute. As great as the $300 version  "
"12","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Salzberrie Acton","Verified Purchase","Reviewed in Australia on 29 December 2023","5.0 out of 5 stars","                                                                                                                                                                The media could not be loaded.                                                                                    I love my AirPod pros and they were only $40. Best dupe I’ve seen and purchased. Defs recommend to others. Connects well and sound quality is good for price. Just like AirPod pros . Wish they had usb c charging case but lightning for now is okay. Great as a gift for someone wanting to get AirPods but not sure about the expensive price.  "
"13","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Ilona","Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","                                                                                                                                                                The media could not be loaded.                                                                                    excellent sound quality for Bluetooth earphones, and an apple dupe at that. ive been using lots of apple products and usually dupes are pretty recognisable, especially earphones but these are genuinely impressive, where i can't even really tell the difference between these and the apple product. i can't vouch for battery life because i haven't used them long enough to verify but considering how everything else is good, i'll make a positive assumption.  "
"14","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Bronwyn","Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars","        These earphones are great, good audio, good range and volume up and down by taping the left and right side earphones 😊  "
"15","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Bronwyn","Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","        Very good quality for this price. As compared to  others in the market.  "
"16","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Hassan Haqqi","Verified Purchase","Reviewed in Australia on 17 December 2023","5.0 out of 5 stars","        Includes all the accessories, hold battery and sounds fine. Great for kids if they've lost a pair of airpods and want another. Put a case on them and you'd never know, iPhone connects to them as if they're legit.  "
"17","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","My greatest purchase ever ","Verified Purchase","Reviewed in Australia on 4 January 2024","5.0 out of 5 stars","        Affordable and very excited to give this one to my son. They look the part yet I’m not worried it’s overly expensive if he looses one. Until he is older, I’ll be buying these ones if I need to replace. Very happy  "
"18","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","My greatest purchase ever ","Verified Purchase","Reviewed in Australia on 25 January 2024","3.5 out of 5 stars","        My son is so happy with his ear buds! Quality and satisfaction for xmas. Thankyou  "
"19","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Jane","Verified Purchase","Reviewed in Australia on 12 February 2024","5.0 out of 5 stars","        I’ve had cheap air pods before and the sound hasnt been great. These are next level amazing. 95% pre-charged. They automatically connected to my iPhone 11 no problem. You can have noise cancelling, normal or transparent sound. There are spare ear pieces if the shape doesn't suit your ear. I’m really impressed. Just ordered two more for presents.  "
"20","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Jane","Verified Purchase","Reviewed in Australia on 10 January 2024","1.0 out of 5 stars","        Sound quality is good and no issue to sync with my samsung mobile. works like a charm.  "
"21","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","iris","Verified Purchase","Reviewed in Australia on 15 December 2023","5.0 out of 5 stars","        This product is incredible. The packaging is just like the real thing and the sound quality is fantastic. It shipped within 3 days and connected to my phone within a minute. As great as the $300 version  "
"22","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","iris","Verified Purchase","Reviewed in Australia on 9 January 2024","5.0 out of 5 stars","                                                                                                                                                                The media could not be loaded.                                                                                    I love my AirPod pros and they were only $40. Best dupe I’ve seen and purchased. Defs recommend to others. Connects well and sound quality is good for price. Just like AirPod pros . Wish they had usb c charging case but lightning for now is okay. Great as a gift for someone wanting to get AirPods but not sure about the expensive price.  "
"23","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Michael Young","Verified Purchase","Reviewed in Australia on 23 November 2023","5.0 out of 5 stars","                                                                                                                                                                The media could not be loaded.                                                                                    excellent sound quality for Bluetooth earphones, and an apple dupe at that. ive been using lots of apple products and usually dupes are pretty recognisable, especially earphones but these are genuinely impressive, where i can't even really tell the difference between these and the apple product. i can't vouch for battery life because i haven't used them long enough to verify but considering how everything else is good, i'll make a positive assumption.  "
"24","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Ahsan","Verified Purchase","Reviewed in Australia on 29 December 2023","5.0 out of 5 stars","        These earphones are great, good audio, good range and volume up and down by taping the left and right side earphones 😊  "
"25","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","L","Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","        Very good quality for this price. As compared to  others in the market.  "
"26","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars","        Includes all the accessories, hold battery and sounds fine. Great for kids if they've lost a pair of airpods and want another. Put a case on them and you'd never know, iPhone connects to them as if they're legit.  "
"27","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","        Affordable and very excited to give this one to my son. They look the part yet I’m not worried it’s overly expensive if he looses one. Until he is older, I’ll be buying these ones if I need to replace. Very happy  "
"28","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 6 March 2024","5.0 out of 5 stars","        My son is so happy with his ear buds! Quality and satisfaction for xmas. Thankyou  "
"29","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","        I’ve had cheap air pods before and the sound hasnt been great. These are next level amazing. 95% pre-charged. They automatically connected to my iPhone 11 no problem. You can have noise cancelling, normal or transparent sound. There are spare ear pieces if the shape doesn't suit your ear. I’m really impressed. Just ordered two more for presents.  "
"30","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 17 December 2023","5.0 out of 5 stars","        Sound quality is good and no issue to sync with my samsung mobile. works like a charm.  "
"31","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,"Verified Purchase","Reviewed in Australia on 4 January 2024","5.0 out of 5 stars",NA
"32","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,"Reviewed in Australia on 25 January 2024","5.0 out of 5 stars",NA
"33","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","My greatest purchase ever ",NA,"Reviewed in Australia on 12 February 2024","5.0 out of 5 stars","        Very easy to connect and sound quality is very good but randomly keep disconnecting and reconnecting out of no where for short or long periods of time and it’s really frustrating they also do kinda of hurt your ears  "
"34","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","My greatest purchase ever ",NA,"Reviewed in Australia on 10 January 2024","5.0 out of 5 stars",NA
"35","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Jane",NA,"Reviewed in Australia on 15 December 2023","3.5 out of 5 stars",NA
"36","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Jane",NA,"Reviewed in Australia on 9 January 2024","5.0 out of 5 stars",NA
"37","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","iris",NA,"Reviewed in Australia on 23 November 2023","1.0 out of 5 stars",NA
"38","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","iris",NA,"Reviewed in Australia on 29 December 2023","3.5 out of 5 stars",NA
"39","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Michael Young",NA,NA,"5.0 out of 5 stars",NA
"40","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Ahsan",NA,NA,"1.0 out of 5 stars",NA
"41","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","L",NA,NA,"5.0 out of 5 stars",NA
"42","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ","Salzberrie Acton",NA,NA,"5.0 out of 5 stars",NA
"43","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"44","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"45","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"46","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"47","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"48","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"49","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
"50","Laser Wireless Bluetooth Earphones in White - Long-Lasting Battery, Inline Controls, Secure Fit, Magnet Feature, Comfort Foam, Advanced Audio Distribution  ",NA,NA,NA,"5.0 out of 5 stars",NA
