"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"20","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ","Cliente Amazon","Verified Purchase","Reviewed in Australia on 17 May 2023","5.0 out of 5 stars","      紫色を探していました。たまに曲を聞いたりラジオ聞いたりの私には申し分ないです。    "
"21","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ","Sara","Verified Purchase","Reviewed in Australia on 25 May 2023","5.0 out of 5 stars","      中学生の姪っ子に誕生日プレゼントしました。むらさきにしましたが、とても良い色です。    "
"22","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ","Liesl Crawford","Verified Purchase","Reviewed in Australia on 18 March 2023","5.0 out of 5 stars","      子供用に購入しました。▪️デザイン・・・◎▪️Bluetooth接続・・・◎▪️品質・・・◯▪️価格・・・◯おしゃれです。コーデックがSBCのみですが、価格相応です。低音が弱いですが、この価格帯のイヤホンでしたら満足です。軽いし子供も、気に入っています。ケースがチープでおもちゃみたいですが、、逆にそれも面白くて気に入りました。Nokiaのデザインも良いので、買って良かったです。    "
"23","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ","aaa",NA,"Reviewed in Australia on 30 November 2022","5.0 out of 5 stars",NA
"24","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ","まほーん",NA,"Reviewed in Japan on 8 December 2023","5.0 out of 5 stars",NA
"25","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Australia on 30 December 2023","5.0 out of 5 stars",NA
"26","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Australia on 8 October 2023","5.0 out of 5 stars",NA
"27","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Japan on 29 November 2023","5.0 out of 5 stars",NA
"28","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Japan on 27 September 2023","5.0 out of 5 stars",NA
"29","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Australia on 30 December 2023","3.9 out of 5 stars",NA
"30","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,"Reviewed in Australia on 8 October 2023","5.0 out of 5 stars",NA
"31","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"1.0 out of 5 stars",NA
"32","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"5.0 out of 5 stars",NA
"33","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"5.0 out of 5 stars",NA
"34","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"3.9 out of 5 stars",NA
"35","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"5.0 out of 5 stars",NA
"36","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,"1.0 out of 5 stars",NA
"37","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"38","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"39","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"40","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"41","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"42","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"43","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"44","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"45","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"46","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"47","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"48","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"49","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
"50","TELLUR VOX 55 Bluetooth Headset, Handsfree Earpiece, BT v5.2, Multipoint Two Simultaneous Connected Devices, 360° Hook for Right or Left Ear, iPhone and Android  ",NA,NA,NA,NA,NA
